year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,9,29,1306,1311,-5,1424,1449,-25,EV,3817,N16981,EWR,GSO,65,445,13,11,2013-09-29T17:00:00Z
2013,9,29,1306,1250,16,1421,1410,11,WN,3211,N783SW,LGA,MKE,108,738,12,50,2013-09-29T16:00:00Z
2013,9,29,1309,1259,10,1551,1533,18,DL,781,N977DL,LGA,ATL,108,762,12,59,2013-09-29T16:00:00Z
2013,9,29,1309,1315,-6,1501,1521,-20,9E,3795,N841AY,EWR,CVG,91,569,13,15,2013-09-29T17:00:00Z
2013,9,29,1309,1244,25,1540,1539,1,B6,505,N636JB,EWR,FLL,129,1065,12,44,2013-09-29T16:00:00Z
2013,9,29,1310,1315,-5,1458,1505,-7,US,2095,N117UW,EWR,CLT,78,529,13,15,2013-09-29T17:00:00Z
2013,9,29,1311,1310,1,1538,1530,8,FL,348,N919AT,LGA,ATL,105,762,13,10,2013-09-29T17:00:00Z
2013,9,29,1313,1245,28,1614,1540,34,WN,3616,N275WN,EWR,HOU,218,1411,12,45,2013-09-29T16:00:00Z
2013,9,29,1319,1257,22,1504,1455,9,EV,3818,N14972,EWR,DTW,76,488,12,57,2013-09-29T16:00:00Z
2013,9,29,1321,1314,7,1446,1502,-16,EV,4092,N12900,LGA,CLE,63,419,13,14,2013-09-29T17:00:00Z
2013,9,29,1321,1329,-8,1544,1602,-18,B6,1311,N621JB,JFK,LAS,290,2248,13,29,2013-09-29T17:00:00Z
2013,9,29,1324,1325,-1,1445,1433,12,US,1711,N949UW,LGA,PHL,39,96,13,25,2013-09-29T17:00:00Z
2013,9,29,1325,1326,-1,1547,1624,-37,UA,1054,N29124,EWR,LAX,298,2454,13,26,2013-09-29T17:00:00Z
2013,9,29,1326,1330,-4,1541,1553,-12,DL,2043,N340NB,JFK,ATL,99,760,13,30,2013-09-29T17:00:00Z
2013,9,29,1327,1315,12,1454,1516,-22,EV,5615,N708EV,LGA,CMH,66,479,13,15,2013-09-29T17:00:00Z
2013,9,29,1328,1325,3,1510,1545,-35,F9,507,N202FR,LGA,DEN,203,1620,13,25,2013-09-29T17:00:00Z
2013,9,29,1329,1325,4,1433,1434,-1,B6,308,N258JB,JFK,PWM,45,273,13,25,2013-09-29T17:00:00Z
2013,9,29,1330,1310,20,1502,1508,-6,EV,5299,N754EV,LGA,MEM,129,963,13,10,2013-09-29T17:00:00Z
2013,9,29,1330,1330,0,1546,1612,-26,B6,927,N559JB,EWR,MCO,118,937,13,30,2013-09-29T17:00:00Z
2013,9,29,1335,1339,-4,1443,1510,-27,UA,643,N473UA,EWR,ORD,106,719,13,39,2013-09-29T17:00:00Z
2013,9,29,1336,1340,-4,1449,1459,-10,B6,2402,N354JB,JFK,BUF,57,301,13,40,2013-09-29T17:00:00Z
2013,9,29,1336,1144,112,1611,1429,102,UA,1519,N21108,EWR,MCO,128,937,11,44,2013-09-29T15:00:00Z
2013,9,29,1338,1345,-7,1637,1700,-23,AA,1073,N3HRAA,LGA,MIA,138,1096,13,45,2013-09-29T17:00:00Z
2013,9,29,1338,1345,-7,1503,1520,-17,MQ,3305,N535MQ,LGA,RDU,67,431,13,45,2013-09-29T17:00:00Z
2013,9,29,1339,1335,4,1446,1500,-14,WN,1,N232WN,LGA,MDW,106,725,13,35,2013-09-29T17:00:00Z
2013,9,29,1340,1312,28,1617,1624,-7,B6,1639,N653JB,LGA,RSW,136,1080,13,12,2013-09-29T17:00:00Z
2013,9,29,1341,1345,-4,1704,1633,31,B6,581,N633JB,JFK,HOU,227,1428,13,45,2013-09-29T17:00:00Z
2013,9,29,1342,1345,-3,1626,1702,-36,DL,476,N337NB,LGA,MIA,137,1096,13,45,2013-09-29T17:00:00Z
2013,9,29,1342,1344,-2,1531,1553,-22,EV,4395,N14993,EWR,IND,94,645,13,44,2013-09-29T17:00:00Z
2013,9,29,1343,1350,-7,1453,1453,0,B6,1338,N329JB,JFK,MVY,37,173,13,50,2013-09-29T17:00:00Z
2013,9,29,1343,1345,-2,1515,1544,-29,US,1802,N724UW,JFK,CLT,75,541,13,45,2013-09-29T17:00:00Z
2013,9,29,1344,1345,-1,1613,1650,-37,AA,117,N338AA,JFK,LAX,303,2475,13,45,2013-09-29T17:00:00Z
2013,9,29,1346,1330,16,1508,1510,-2,AA,331,N599AA,LGA,ORD,115,733,13,30,2013-09-29T17:00:00Z
2013,9,29,1348,1355,-7,1532,1555,-23,EV,4193,N31131,EWR,MSP,149,1008,13,55,2013-09-29T17:00:00Z
2013,9,29,1349,1350,-1,1502,1531,-29,EV,5465,N707EV,LGA,MSN,109,812,13,50,2013-09-29T17:00:00Z
2013,9,29,1349,1350,-1,1620,1643,-23,B6,1783,N571JB,JFK,MCO,120,944,13,50,2013-09-29T17:00:00Z
2013,9,29,1350,1355,-5,1511,1535,-24,MQ,3493,N528MQ,LGA,CLE,59,419,13,55,2013-09-29T17:00:00Z
2013,9,29,1352,1355,-3,1526,1602,-36,US,686,N676AW,EWR,PHX,258,2133,13,55,2013-09-29T17:00:00Z
2013,9,29,1353,1359,-6,1515,1524,-9,EV,4171,N13969,EWR,MSN,114,799,13,59,2013-09-29T17:00:00Z
2013,9,29,1353,1400,-7,1648,1655,-7,AA,1151,N3KMAA,LGA,DFW,195,1389,14,0,2013-09-29T18:00:00Z
2013,9,29,1354,1400,-6,1444,1506,-22,B6,2480,N267JB,EWR,BOS,35,200,14,0,2013-09-29T18:00:00Z
2013,9,29,1355,1400,-5,1458,1512,-14,US,2183,N766US,LGA,DCA,40,214,14,0,2013-09-29T18:00:00Z
2013,9,29,1356,1359,-3,1455,1511,-16,UA,1163,N34131,EWR,BOS,35,200,13,59,2013-09-29T17:00:00Z
2013,9,29,1356,1355,1,1624,1639,-15,UA,431,N821UA,EWR,DFW,190,1372,13,55,2013-09-29T17:00:00Z
2013,9,29,1357,1400,-3,1457,1507,-10,US,2150,N965UW,LGA,BOS,35,184,14,0,2013-09-29T18:00:00Z
2013,9,29,1358,1340,18,1641,1650,-9,DL,1779,N911DE,LGA,FLL,134,1076,13,40,2013-09-29T17:00:00Z
2013,9,29,1359,1400,-1,1621,1630,-9,DL,2247,N618DL,LGA,ATL,102,762,14,0,2013-09-29T18:00:00Z
2013,9,29,1359,1343,16,1523,1545,-22,EV,4687,N11544,EWR,CVG,62,569,13,43,2013-09-29T17:00:00Z
2013,9,29,1359,1359,0,1501,1511,-10,B6,118,N316JB,JFK,BOS,37,187,13,59,2013-09-29T17:00:00Z
2013,9,29,1359,1359,0,1558,1605,-7,B6,1373,N358JB,JFK,CHS,92,636,13,59,2013-09-29T17:00:00Z
2013,9,29,1359,1355,4,1546,1615,-29,WN,246,N910WN,EWR,PHX,268,2133,13,55,2013-09-29T17:00:00Z
2013,9,29,1400,1239,81,1539,1420,79,EV,4335,N14974,EWR,CMH,70,463,12,39,2013-09-29T16:00:00Z
2013,9,29,1401,1329,32,1638,1625,13,UA,537,N430UA,EWR,PBI,133,1023,13,29,2013-09-29T17:00:00Z
2013,9,29,1408,1415,-7,1615,1635,-20,DL,673,N787NC,EWR,ATL,101,746,14,15,2013-09-29T18:00:00Z
2013,9,29,1409,1420,-11,1522,1555,-33,AA,337,N436AA,LGA,ORD,106,733,14,20,2013-09-29T18:00:00Z
2013,9,29,1410,1408,2,1521,1528,-7,EV,5712,N828AS,JFK,IAD,44,228,14,8,2013-09-29T18:00:00Z
2013,9,29,1413,1415,-2,1704,1715,-11,WN,1945,N491WN,LGA,HOU,198,1428,14,15,2013-09-29T18:00:00Z
2013,9,29,1415,1359,16,1704,1711,-7,UA,1663,N38268,EWR,SFO,325,2565,13,59,2013-09-29T17:00:00Z
2013,9,29,1420,1329,51,1817,1813,4,UA,15,N66057,EWR,HNL,569,4963,13,29,2013-09-29T17:00:00Z
2013,9,29,1421,1410,11,1633,1637,-4,FL,349,N948AT,LGA,ATL,100,762,14,10,2013-09-29T18:00:00Z
2013,9,29,1424,1430,-6,1603,1623,-20,9E,3527,N920XJ,LGA,RDU,68,431,14,30,2013-09-29T18:00:00Z
2013,9,29,1424,1425,-1,1646,1650,-4,MQ,3669,N6EAMQ,LGA,ATL,103,762,14,25,2013-09-29T18:00:00Z
2013,9,29,1425,1433,-8,1649,1732,-43,UA,365,N803UA,EWR,SAN,305,2425,14,33,2013-09-29T18:00:00Z
2013,9,29,1426,1429,-3,1708,1730,-22,B6,301,N643JB,JFK,FLL,141,1069,14,29,2013-09-29T18:00:00Z
2013,9,29,1426,1429,-3,1708,1741,-33,UA,1205,N26123,EWR,SFO,318,2565,14,29,2013-09-29T18:00:00Z
2013,9,29,1427,1430,-3,1600,1626,-26,EV,5044,N538CA,EWR,MSP,134,1008,14,30,2013-09-29T18:00:00Z
2013,9,29,1427,1429,-2,1530,1548,-18,B6,286,N306JB,JFK,ROC,45,264,14,29,2013-09-29T18:00:00Z
2013,9,29,1428,1429,-1,1640,1655,-15,B6,477,N339JB,JFK,JAX,109,828,14,29,2013-09-29T18:00:00Z
2013,9,29,1428,1425,3,1701,1732,-31,UA,527,N843UA,EWR,LAX,302,2454,14,25,2013-09-29T18:00:00Z
2013,9,29,1428,1415,13,1719,1707,12,UA,1232,N26208,EWR,IAH,204,1400,14,15,2013-09-29T18:00:00Z
2013,9,29,1429,1415,14,1545,1550,-5,AA,1170,N569AA,LGA,STL,122,888,14,15,2013-09-29T18:00:00Z
2013,9,29,1430,1440,-10,1618,1640,-22,DL,1231,N324NB,LGA,DTW,78,502,14,40,2013-09-29T18:00:00Z
2013,9,29,1430,1439,-9,1531,1607,-36,9E,3712,N8423C,JFK,BWI,34,184,14,39,2013-09-29T18:00:00Z
2013,9,29,1434,1429,5,1651,1657,-6,UA,1605,N37263,EWR,LAS,295,2227,14,29,2013-09-29T18:00:00Z
2013,9,29,1435,1226,129,1552,1338,134,UA,252,N431UA,EWR,BOS,33,200,12,26,2013-09-29T16:00:00Z
2013,9,29,1436,1445,-9,1602,1628,-26,EV,4596,N26549,EWR,STL,123,872,14,45,2013-09-29T18:00:00Z
2013,9,29,1439,1430,9,1658,1701,-3,EV,4141,N16541,EWR,ATL,107,746,14,30,2013-09-29T18:00:00Z
2013,9,29,1440,1440,0,1641,1642,-1,DL,1819,N904DL,LGA,MSP,149,1020,14,40,2013-09-29T18:00:00Z
2013,9,29,1440,1433,7,1542,1534,8,EV,4695,N14542,EWR,MHT,36,209,14,33,2013-09-29T18:00:00Z
2013,9,29,1442,1305,97,1605,1438,87,EV,5378,N724EV,LGA,PIT,58,335,13,5,2013-09-29T17:00:00Z
2013,9,29,1443,1450,-7,1554,1610,-16,EV,6181,N16963,EWR,IAD,47,212,14,50,2013-09-29T18:00:00Z
2013,9,29,1444,1450,-6,1624,1652,-28,US,1995,N190UW,LGA,CLT,80,544,14,50,2013-09-29T18:00:00Z
2013,9,29,1444,1450,-6,1620,1645,-25,MQ,3588,N515MQ,LGA,MSP,136,1020,14,50,2013-09-29T18:00:00Z
2013,9,29,1445,1445,0,1558,1626,-28,9E,3318,N928XJ,JFK,BUF,54,301,14,45,2013-09-29T18:00:00Z
2013,9,29,1445,1447,-2,1715,1800,-45,UA,841,N597UA,JFK,LAX,304,2475,14,47,2013-09-29T18:00:00Z
2013,9,29,1446,1455,-9,1749,1750,-1,AA,2285,N5FJAA,JFK,MCO,140,944,14,55,2013-09-29T18:00:00Z
2013,9,29,1446,1450,-4,1712,1745,-33,UA,258,N437UA,EWR,MCO,117,937,14,50,2013-09-29T18:00:00Z
2013,9,29,1447,1436,11,1843,1835,8,B6,703,N648JB,JFK,SJU,206,1598,14,36,2013-09-29T18:00:00Z
2013,9,29,1448,1440,8,1718,1742,-24,DL,1902,N335NB,LGA,PBI,132,1035,14,40,2013-09-29T18:00:00Z
2013,9,29,1448,1456,-8,1604,1602,2,EV,4133,N11548,EWR,PVD,35,160,14,56,2013-09-29T18:00:00Z
2013,9,29,1448,1455,-7,1545,1634,-49,9E,3393,N602LR,JFK,DCA,41,213,14,55,2013-09-29T18:00:00Z
2013,9,29,1448,1355,53,1629,1550,39,MQ,3567,N532MQ,LGA,CLT,80,544,13,55,2013-09-29T17:00:00Z
2013,9,29,1449,1442,7,1633,1638,-5,EV,4949,N391CA,LGA,GSO,72,461,14,42,2013-09-29T18:00:00Z
2013,9,29,1450,1455,-5,1724,1755,-31,DL,2181,N321NB,LGA,MCO,121,950,14,55,2013-09-29T18:00:00Z
2013,9,29,1450,1455,-5,1617,1630,-13,9E,3754,N8968E,JFK,IAD,41,228,14,55,2013-09-29T18:00:00Z
2013,9,29,1450,1359,51,1730,1703,27,B6,213,N507JB,JFK,LGB,304,2465,13,59,2013-09-29T17:00:00Z
2013,9,29,1451,1456,-5,1616,1637,-21,9E,3868,N8694A,JFK,ORF,53,290,14,56,2013-09-29T18:00:00Z
2013,9,29,1452,1455,-3,1649,1640,9,MQ,3359,N804MQ,JFK,RDU,73,427,14,55,2013-09-29T18:00:00Z
2013,9,29,1453,1459,-6,1714,1734,-20,DL,2347,N925DL,LGA,ATL,105,762,14,59,2013-09-29T18:00:00Z
2013,9,29,1453,1455,-2,1651,1718,-27,B6,575,N281JB,JFK,MSY,154,1182,14,55,2013-09-29T18:00:00Z
2013,9,29,1453,1329,84,1558,1444,74,MQ,3760,N509MQ,EWR,ORD,101,719,13,29,2013-09-29T17:00:00Z
2013,9,29,1454,1455,-1,1707,1645,22,MQ,2815,N918MQ,JFK,CLE,68,425,14,55,2013-09-29T18:00:00Z
2013,9,29,1454,1500,-6,1730,1815,-45,AA,2297,N3DYAA,LGA,MIA,135,1096,15,0,2013-09-29T19:00:00Z
2013,9,29,1454,1450,4,1728,1755,-27,UA,799,N406UA,EWR,FLL,134,1065,14,50,2013-09-29T18:00:00Z
2013,9,29,1455,1455,0,1802,1750,12,MQ,3070,N518MQ,JFK,TPA,125,1005,14,55,2013-09-29T18:00:00Z
2013,9,29,1456,1500,-4,1604,1618,-14,US,2185,N967UW,LGA,DCA,48,214,15,0,2013-09-29T19:00:00Z
2013,9,29,1457,1505,-8,1659,1703,-4,EV,4572,N16976,EWR,GSP,84,594,15,5,2013-09-29T19:00:00Z
2013,9,29,1457,1455,2,1711,1727,-16,9E,3316,N925XJ,JFK,IND,94,665,14,55,2013-09-29T18:00:00Z
2013,9,29,1457,1459,-2,1756,1804,-8,B6,325,N564JB,JFK,TPA,126,1005,14,59,2013-09-29T18:00:00Z
2013,9,29,1457,1459,-2,1618,1622,-4,B6,1734,N183JB,JFK,BTV,46,266,14,59,2013-09-29T18:00:00Z
2013,9,29,1457,1500,-3,1654,1657,-3,US,802,N182UW,EWR,CLT,75,529,15,0,2013-09-29T19:00:00Z
2013,9,29,1457,1436,21,1627,1610,17,UA,460,N814UA,EWR,CLE,58,404,14,36,2013-09-29T18:00:00Z
2013,9,29,1457,1500,-3,1612,1634,-22,UA,685,N811UA,LGA,ORD,107,733,15,0,2013-09-29T19:00:00Z
2013,9,29,1458,1500,-2,1715,1718,-3,EV,4978,N605QX,LGA,CLT,82,544,15,0,2013-09-29T19:00:00Z
2013,9,29,1458,1430,28,1600,1553,7,EV,5713,N877AS,LGA,IAD,42,229,14,30,2013-09-29T18:00:00Z
2013,9,29,1459,1455,4,1626,1614,12,DL,1164,N335NW,JFK,BOS,33,187,14,55,2013-09-29T18:00:00Z
2013,9,29,1500,1500,0,1832,1819,13,DL,161,N176DZ,JFK,SEA,332,2422,15,0,2013-09-29T19:00:00Z
2013,9,29,1500,1455,5,1739,1807,-28,UA,479,N455UA,EWR,RSW,137,1068,14,55,2013-09-29T18:00:00Z
2013,9,29,1502,1505,-3,1640,1655,-15,MQ,3391,N735MQ,LGA,CMH,71,479,15,5,2013-09-29T19:00:00Z
2013,9,29,1503,1505,-2,1708,1704,4,EV,4144,N16571,EWR,CHS,88,628,15,5,2013-09-29T19:00:00Z
2013,9,29,1504,1510,-6,1701,1706,-5,EV,4326,N10575,EWR,CLT,80,529,15,10,2013-09-29T19:00:00Z
2013,9,29,1504,1505,-1,1728,1736,-8,EV,4377,N13992,EWR,JAX,108,820,15,5,2013-09-29T19:00:00Z
2013,9,29,1504,1510,-6,1634,1630,4,MQ,3433,N507MQ,JFK,DCA,40,213,15,10,2013-09-29T19:00:00Z
2013,9,29,1505,1505,0,1756,1830,-34,AA,145,N5FMAA,JFK,MIA,132,1089,15,5,2013-09-29T19:00:00Z
2013,9,29,1505,1505,0,1758,1810,-12,AA,1155,N3FEAA,LGA,DFW,199,1389,15,5,2013-09-29T19:00:00Z
2013,9,29,1507,1510,-3,1913,1920,-7,AA,95,N5DTAA,JFK,SJU,213,1598,15,10,2013-09-29T19:00:00Z
2013,9,29,1507,1445,22,1708,1659,9,UA,1107,N35407,EWR,DEN,205,1605,14,45,2013-09-29T18:00:00Z
2013,9,29,1508,1510,-2,1809,1812,-3,UA,1483,N78285,EWR,AUS,210,1504,15,10,2013-09-29T19:00:00Z
2013,9,29,1509,1515,-6,1759,1810,-11,AA,320,N552AA,EWR,DFW,192,1372,15,15,2013-09-29T19:00:00Z
2013,9,29,1511,1445,26,1756,1750,6,B6,1171,N509JB,LGA,FLL,138,1076,14,45,2013-09-29T18:00:00Z
2013,9,29,1513,1455,18,1700,1628,32,EV,4212,N15572,EWR,RDU,71,416,14,55,2013-09-29T18:00:00Z
2013,9,29,1515,1520,-5,1802,1838,-36,DL,1982,N301NB,LGA,MIA,134,1096,15,20,2013-09-29T19:00:00Z
2013,9,29,1517,1510,7,1739,1735,4,MQ,3202,N682MQ,JFK,IND,99,665,15,10,2013-09-29T19:00:00Z
2013,9,29,1518,1520,-2,1649,1705,-16,AA,341,N573AA,LGA,ORD,109,733,15,20,2013-09-29T19:00:00Z
2013,9,29,1518,1504,14,1718,1726,-8,UA,745,N509UA,LGA,DEN,205,1620,15,4,2013-09-29T19:00:00Z
2013,9,29,1519,1453,26,1721,1702,19,EV,4181,N17146,EWR,MCI,148,1092,14,53,2013-09-29T18:00:00Z
2013,9,29,1519,1529,-10,1639,1649,-10,EV,4580,N14916,EWR,MKE,110,725,15,29,2013-09-29T19:00:00Z
2013,9,29,1519,1520,-1,1826,1805,21,UA,404,N537UA,EWR,IAH,216,1400,15,20,2013-09-29T19:00:00Z
2013,9,29,1523,1525,-2,1813,1840,-27,AA,133,N320AA,JFK,LAX,303,2475,15,25,2013-09-29T19:00:00Z
2013,9,29,1523,1500,23,1658,1631,27,UA,635,N421UA,EWR,ORD,111,719,15,0,2013-09-29T19:00:00Z
2013,9,29,1523,1528,-5,1823,1846,-23,UA,1246,N78506,EWR,SFO,330,2565,15,28,2013-09-29T19:00:00Z
2013,9,29,1526,1528,-2,1642,1659,-17,EV,4502,N13958,EWR,BNA,105,748,15,28,2013-09-29T19:00:00Z
2013,9,29,1526,1529,-3,1644,1650,-6,B6,2918,N346JB,JFK,BOS,38,187,15,29,2013-09-29T19:00:00Z
2013,9,29,1527,1530,-3,1723,1754,-31,EV,5199,N710EV,LGA,CHS,81,641,15,30,2013-09-29T19:00:00Z
2013,9,29,1530,1530,0,1837,1853,-16,DL,141,N712TW,JFK,SFO,323,2586,15,30,2013-09-29T19:00:00Z
2013,9,29,1530,1530,0,1839,1845,-6,AA,85,N396AA,JFK,SFO,330,2586,15,30,2013-09-29T19:00:00Z
2013,9,29,1530,1530,0,1836,1854,-18,UA,257,N588UA,JFK,SFO,325,2586,15,30,2013-09-29T19:00:00Z
2013,9,29,1530,1515,15,1758,1803,-5,UA,350,N540UA,EWR,TPA,122,997,15,15,2013-09-29T19:00:00Z
2013,9,29,1532,1530,2,1824,1843,-19,DL,1163,N193DN,JFK,LAX,305,2475,15,30,2013-09-29T19:00:00Z
2013,9,29,1532,1530,2,1639,1645,-6,WN,292,N739GB,EWR,MDW,100,711,15,30,2013-09-29T19:00:00Z
2013,9,29,1534,1535,-1,1807,1816,-9,DL,1773,N382DA,JFK,LAS,284,2248,15,35,2013-09-29T19:00:00Z
2013,9,29,1534,1540,-6,1742,1749,-7,EV,3825,N13903,EWR,IND,97,645,15,40,2013-09-29T19:00:00Z
2013,9,29,1534,1529,5,1729,1730,-1,EV,4576,N12175,EWR,GRR,86,605,15,29,2013-09-29T19:00:00Z
2013,9,29,1534,1530,4,1812,1755,17,9E,3347,N919XJ,JFK,DTW,91,509,15,30,2013-09-29T19:00:00Z
2013,9,29,1534,1520,14,1805,1818,-13,UA,1600,N18112,EWR,LAX,301,2454,15,20,2013-09-29T19:00:00Z
2013,9,29,1538,1543,-5,1726,1745,-19,US,2088,N124US,LGA,CLT,81,544,15,43,2013-09-29T19:00:00Z
2013,9,29,1539,1540,-1,1844,1901,-17,DL,2280,N910DE,JFK,FLL,136,1069,15,40,2013-09-29T19:00:00Z
2013,9,29,1541,1545,-4,1753,1810,-17,DL,1705,N322NB,LGA,MSY,154,1183,15,45,2013-09-29T19:00:00Z
2013,9,29,1541,1545,-4,1659,1723,-24,EV,5293,N740EV,LGA,ORF,53,296,15,45,2013-09-29T19:00:00Z
2013,9,29,1542,1459,43,1849,1816,33,B6,1729,N562JB,JFK,RSW,145,1074,14,59,2013-09-29T18:00:00Z
2013,9,29,1544,1545,-1,1954,1939,15,DL,4,N3750D,JFK,SJU,211,1598,15,45,2013-09-29T19:00:00Z
2013,9,29,1544,1540,4,1651,1650,1,US,834,N948UW,LGA,PHL,42,96,15,40,2013-09-29T19:00:00Z
2013,9,29,1545,1545,0,1850,1855,-5,DL,31,N3768,JFK,SLC,268,1990,15,45,2013-09-29T19:00:00Z
2013,9,29,1545,1545,0,1756,1805,-9,DL,1942,N336NB,EWR,ATL,101,746,15,45,2013-09-29T19:00:00Z
2013,9,29,1545,1550,-5,1747,1818,-31,9E,3488,N909XJ,LGA,MCI,148,1107,15,50,2013-09-29T19:00:00Z
2013,9,29,1545,1545,0,1651,1705,-14,AA,256,N3CEAA,JFK,BOS,35,187,15,45,2013-09-29T19:00:00Z
2013,9,29,1545,1529,16,1710,1701,9,UA,1638,N27477,EWR,CLE,60,404,15,29,2013-09-29T19:00:00Z
2013,9,29,1546,1552,-6,1709,1736,-27,EV,5091,N720EV,LGA,PIT,52,335,15,52,2013-09-29T19:00:00Z
2013,9,29,1548,1545,3,1714,1733,-19,9E,3459,N936XJ,JFK,BNA,103,765,15,45,2013-09-29T19:00:00Z
2013,9,29,1549,1550,-1,1750,1753,-3,EV,4667,N14168,EWR,MSP,145,1008,15,50,2013-09-29T19:00:00Z
2013,9,29,1551,1545,6,1808,1818,-10,DL,843,N3743H,JFK,ATL,101,760,15,45,2013-09-29T19:00:00Z
2013,9,29,1551,1555,-4,1658,1730,-32,WN,134,N948WN,LGA,BNA,107,764,15,55,2013-09-29T19:00:00Z
2013,9,29,1551,1550,1,1831,1856,-25,UA,1554,N37427,EWR,FLL,135,1065,15,50,2013-09-29T19:00:00Z
2013,9,29,1552,1559,-7,1818,1858,-40,UA,1245,N39423,EWR,MCO,124,937,15,59,2013-09-29T19:00:00Z
2013,9,29,1553,1600,-7,1828,1847,-19,B6,543,N659JB,EWR,PBI,124,1023,16,0,2013-09-29T20:00:00Z
2013,9,29,1554,1600,-6,1825,1835,-10,DL,221,N935DL,LGA,ATL,107,762,16,0,2013-09-29T20:00:00Z
2013,9,29,1554,1600,-6,1724,1744,-20,9E,3357,N922XJ,LGA,BNA,109,764,16,0,2013-09-29T20:00:00Z
2013,9,29,1554,1600,-6,1838,1905,-27,AA,1156,N3DDAA,LGA,DFW,195,1389,16,0,2013-09-29T20:00:00Z
2013,9,29,1555,1600,-5,1719,1739,-20,UA,269,N849UA,LGA,ORD,111,733,16,0,2013-09-29T20:00:00Z
2013,9,29,1556,1600,-4,1704,1715,-11,US,2154,N961UW,LGA,BOS,35,184,16,0,2013-09-29T20:00:00Z
2013,9,29,1558,1600,-2,1715,1720,-5,US,2187,N951UW,LGA,DCA,43,214,16,0,2013-09-29T20:00:00Z
2013,9,29,1558,1559,-1,1719,1730,-11,UA,287,N478UA,EWR,ORD,108,719,15,59,2013-09-29T19:00:00Z
2013,9,29,1601,1605,-4,1734,1755,-21,AA,343,N4XUAA,LGA,ORD,112,733,16,5,2013-09-29T20:00:00Z
2013,9,29,1603,1608,-5,1724,1752,-28,B6,1105,N328JB,JFK,ORD,113,740,16,8,2013-09-29T20:00:00Z
2013,9,29,1604,1605,-1,1856,1918,-22,DL,706,N397DA,JFK,AUS,206,1521,16,5,2013-09-29T20:00:00Z
2013,9,29,1605,1550,15,1741,1730,11,MQ,3416,N527MQ,LGA,RDU,67,431,15,50,2013-09-29T19:00:00Z
2013,9,29,1606,1539,27,1837,1844,-7,B6,83,N632JB,JFK,MCO,123,944,15,39,2013-09-29T19:00:00Z
2013,9,29,1607,1615,-8,1831,1845,-14,MQ,3357,N5PBMQ,LGA,ATL,104,762,16,15,2013-09-29T20:00:00Z
2013,9,29,1609,1615,-6,1810,1823,-13,DL,1619,N998DL,LGA,MSP,141,1020,16,15,2013-09-29T20:00:00Z
2013,9,29,1612,1615,-3,1729,1747,-18,B6,2302,N324JB,JFK,BUF,52,301,16,15,2013-09-29T20:00:00Z
2013,9,29,1614,1545,29,1805,1805,0,WN,3580,N785SW,EWR,DEN,211,1605,15,45,2013-09-29T19:00:00Z
2013,9,29,1614,1455,79,1753,1630,83,MQ,3231,N698MQ,JFK,PIT,60,340,14,55,2013-09-29T18:00:00Z
2013,9,29,1615,1355,140,1759,1542,137,EV,4100,N11193,EWR,MEM,133,946,13,55,2013-09-29T17:00:00Z
2013,9,29,1616,1613,3,1807,1821,-14,EV,3849,N15912,EWR,CVG,87,569,16,13,2013-09-29T20:00:00Z
2013,9,29,1616,1600,16,1843,1852,-9,DL,2459,N384DA,JFK,MCO,115,944,16,0,2013-09-29T20:00:00Z
2013,9,29,1616,1620,-4,1757,1828,-31,9E,3350,N915XJ,JFK,RDU,75,427,16,20,2013-09-29T20:00:00Z
2013,9,29,1616,1619,-3,1841,1919,-38,B6,283,N587JB,JFK,MCO,120,944,16,19,2013-09-29T20:00:00Z
2013,9,29,1620,1625,-5,1728,1756,-28,DL,402,N318NB,JFK,BOS,37,187,16,25,2013-09-29T20:00:00Z
2013,9,29,1620,1620,0,1907,1940,-33,AA,1410,N3GBAA,LGA,MIA,132,1096,16,20,2013-09-29T20:00:00Z
2013,9,29,1621,1625,-4,1829,1831,-2,DL,2231,N323US,LGA,DTW,89,502,16,25,2013-09-29T20:00:00Z
2013,9,29,1621,1625,-4,1904,1955,-51,DL,1373,N352NW,JFK,MIA,133,1089,16,25,2013-09-29T20:00:00Z
2013,9,29,1621,1625,-4,1739,1750,-11,MQ,3622,N543MQ,LGA,BNA,108,764,16,25,2013-09-29T20:00:00Z
2013,9,29,1621,1536,45,1817,1728,49,UA,494,N804UA,LGA,CLE,68,419,15,36,2013-09-29T19:00:00Z
2013,9,29,1623,1600,23,1753,1755,-2,MQ,2793,N603MQ,JFK,CMH,70,483,16,0,2013-09-29T20:00:00Z
2013,9,29,1624,1625,-1,1821,1844,-23,EV,5601,N611QX,LGA,CLT,77,544,16,25,2013-09-29T20:00:00Z
2013,9,29,1626,1555,31,1829,1805,24,MQ,3075,N689MQ,JFK,CVG,90,589,15,55,2013-09-29T19:00:00Z
2013,9,29,1627,1619,8,1830,1832,-2,EV,4684,N12564,EWR,SDF,103,642,16,19,2013-09-29T20:00:00Z
2013,9,29,1629,1630,-1,1859,1940,-41,AA,181,N336AA,JFK,LAX,307,2475,16,30,2013-09-29T20:00:00Z
2013,9,29,1630,1600,30,1910,1906,4,B6,1117,N658JB,LGA,TPA,127,1010,16,0,2013-09-29T20:00:00Z
